#########################################################################################################################################################################################################################################
# Investigation Details
# ======================
# Investigator Name: Solomon Sonya
# Investigation Description: Magnet Virtual Summit 2020 CTF - Memory
# Investigation Date: 2022-01-17-2008:58
#
# Analysis Framework
# ======================
# Analysis Framework Name: Xavier Framework
# Analysis Framework Version: 2.114
#
# Memory Analysis Binary
# ======================
# File Name: vol_2.6.exe	 File Size: 15.79 MBs	 Creation Date: 2022-01-16-1019:29	 Last Accessed: 2022-01-17-1948:58	 Last Modified: 2021-02-28-2253:29	 
# MD5: 2fc05486a3fe93cef213cc37748bf556	 SHA-256: 672a00461ffb8d59536c86192450b66d552e67809fc8584d1792b42b22c5f4e1	 
#
# Analysis Image Details
# ======================
# Memory Image Path: C:\xavier\xavier_framework\import\memory_image\memdump.mem
# File Name: memdump.mem	 File Size: 5.37 GBs	 Creation Date: 2022-01-17-2008:08	 Last Accessed: 2022-01-17-2008:13	 Last Modified: 2021-10-14-2125:48	 
# MD5: 224f93209cbea29e862890f30dfa762d	 SHA-256: 18e9007993c45f813dd5bd23b6bf6ad703d3e6ac70effd9c47a310a8443c7b8a	 
#
# Plugin Details
# ======================
# Plugin Name: filescan
# Plugin Description: Pool scanner for file objects
#
# Execution Details
# ======================
# Execution Command: "C:\xavier\xavier_framework\import\memory_analysis\vol_2.6.exe" -f "C:\xavier\xavier_framework\import\memory_image\memdump.mem" filescan --profile=Win7SP1x64
#########################################################################################################################################################################################################################################


Volatility Foundation Volatility Framework 2.6
Offset(P)            #Ptr   #Hnd Access Name
0x000000013da24ab0      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757
0x000000013da25d10      1      1 ------ \Device\NamedPipe\eventlog
0x000000013da25e60      2      1 ------ \Device\NamedPipe\ntsvcs
0x000000013da26c50     12      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\sxs.dll
0x000000013da2b270      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\onex.dll
0x000000013da2c4d0      8      0 R--rwd \Device\HarddiskVolume1\Windows\Fonts\calibrib.ttf
0x000000013da2e070      1      1 RWDrwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\GPUCache\data_0
0x000000013da2e230      1      1 RWDrwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\GPUCache\data_1
0x000000013da2e380      1      1 RWDrwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\GPUCache\data_1
0x000000013da33070     17      1 RWDrwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Application Cache\Cache\data_1
0x000000013da33680      3      1 RWDrwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Application Cache\Cache\data_3
0x000000013da337d0      1      1 RWDrwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Application Cache\Cache\data_3
0x000000013da33bc0      2      1 RWDrwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Application Cache\Cache\data_2
0x000000013da33d10      1      1 RWDrwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Application Cache\Cache\data_2
0x000000013da36940     15      0 R--rwd \Device\HarddiskVolume1\Windows\Branding\ShellBrd\shellbrd.dll
0x000000013da36aa0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013da36bf0     12      0 R--rwd \Device\HarddiskVolume1\Program Files\Internet Explorer\iexplore.exe
0x000000013da36f20     12      0 R--rwd \Device\HarddiskVolume1\Program Files\Windows Defender\MsMpRes.dll
0x000000013da37070     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-Power%4Thermal-Operational.evtx
0x000000013da37cc0     10      0 R--r-d \Device\HarddiskVolume1\Windows\System32\umpnpmgr.dll
0x000000013da3e270      1      1 RWDrwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Application Cache\Cache\data_1
0x000000013da3e730      3      1 RWDrwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Application Cache\Cache\data_0
0x000000013da43070      2      1 RWDrwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Application Cache\Cache\index
0x000000013da46070      1      1 ------ \Device\NamedPipe\plugplay
0x000000013da46230     11      0 R--r-d \Device\HarddiskVolume1\Windows\System32\gpapi.dll
0x000000013da46c80      1      1 ------ \Device\NamedPipe\plugplay
0x000000013da46dd0      2      1 ------ \Device\NamedPipe\plugplay
0x000000013da47070     16      0 R--rwd \Device\HarddiskVolume1\Users\Warren\Saved Games\desktop.ini
0x000000013da486e0     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\powrprof.dll
0x000000013da48980      2      1 ------ \Device\NamedPipe\PIPE_EVENTROOT\CIMV2SCM EVENT PROVIDER
0x000000013da4af20     33      1 RWDr-d \Device\HarddiskVolume1\Windows\System32\LogFiles\WMI\RtBackup\EtwRTUBPM.etl
0x000000013da4ca40      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\umpo.dll
0x000000013da4ce80     13      0 R--r-d \Device\HarddiskVolume1\Windows\System32\pcwum.dll
0x000000013da50070      2      1 RW-r-- \Device\HarddiskVolume1\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{82a46d7a-8358-11ea-93b9-806e6f6e6963}.TMContainer00000000000000000001.regtrans-ms
0x000000013da514c0      2      1 RW-r-- \Device\HarddiskVolume1\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{82a46d7a-8358-11ea-93b9-806e6f6e6963}.TMContainer00000000000000000002.regtrans-ms
0x000000013da51d20      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\api-ms-win-crt-runtime-l1-1-0.dll
0x000000013da53660      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013da543c0     11      0 R--r-d \Device\HarddiskVolume1\Program Files\VMware\VMware Tools\vmacthlp.exe
0x000000013da54d30      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\KernelBase.dll.mui
0x000000013da57490     15      0 R--r-d \Device\HarddiskVolume1\Windows\System32\ucrtbase.dll
0x000000013da58500     16      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013da593e0      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\api-ms-win-core-file-l2-1-0.dll
0x000000013da598d0      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\api-ms-win-core-timezone-l1-1-0.dll
0x000000013da59a20      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\api-ms-win-core-processthreads-l1-1-1.dll
0x000000013da5d550      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\api-ms-win-core-localization-l1-2-0.dll
0x000000013da5df20      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\api-ms-win-core-synch-l1-2-0.dll
0x000000013da5f2f0      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\api-ms-win-crt-environment-l1-1-0.dll
0x000000013da5f6e0     17      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013da5f830      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\api-ms-win-crt-heap-l1-1-0.dll
0x000000013da5ff20      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\api-ms-win-core-file-l1-2-0.dll
0x000000013da60070      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\api-ms-win-crt-filesystem-l1-1-0.dll
0x000000013da606c0      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\api-ms-win-crt-string-l1-1-0.dll
0x000000013da60c10      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\api-ms-win-crt-stdio-l1-1-0.dll
0x000000013da61910      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\api-ms-win-crt-utility-l1-1-0.dll
0x000000013da62200      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\api-ms-win-crt-locale-l1-1-0.dll
0x000000013da62350      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\api-ms-win-crt-math-l1-1-0.dll
0x000000013da62c70      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\api-ms-win-crt-convert-l1-1-0.dll
0x000000013da63750     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\vcruntime140.dll
0x000000013da64550     11      0 R--r-d \Device\HarddiskVolume1\Windows\System32\msvcp140.dll
0x000000013da646a0      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\api-ms-win-crt-multibyte-l1-1-0.dll
0x000000013da64f20      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\shfolder.dll
0x000000013da6d520      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013da6ea00     33      1 RW-rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Network Action Predictor-journal
0x000000013da78740      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\RpcEpMap.dll
0x000000013da7c960      2      1 RW-r-- \Device\HarddiskVolume1\Windows\ServiceProfiles\LocalService\NTUSER.DAT{82a46d7e-8358-11ea-93b9-000c29cda890}.TM.blf
0x000000013da7f230     33      1 RW-rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\History-journal
0x000000013da86350     13      0 R--rwd \Device\HarddiskVolume1\Windows\System32\srclient.dll
0x000000013da88530      2      1 ------ \Device\Afd\Endpoint
0x000000013da88680     14      0 R--r-d \Device\HarddiskVolume1\Windows\System32\WSHTCPIP.DLL
0x000000013da8a070      1      1 ------ \Device\Afd\Endpoint
0x000000013da8c310      1      1 RWDrwd \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Application Cache\Cache\index
0x000000013da8c680      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\oleaccrc.dll.mui
0x000000013da8f730      2      1 RW-rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Shortcuts
0x000000013da91f20     33      1 RW-rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Application Cache\Index-journal
0x000000013da96320      2      1 ------ \Device\Afd\Endpoint
0x000000013da96540      2      1 ------ \Device\NamedPipe\Winsock2\CatalogChangeListener-304-0
0x000000013da96f20      2      1 ------ \Device\Afd\Endpoint
0x000000013da97640     10      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wshqos.dll
0x000000013da98610      2      1 ------ \Device\Afd\Endpoint
0x000000013da99b10      1      1 ------ \Device\Afd\Endpoint
0x000000013da9a370     33      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013da9af20      1      1 ------ \Device\Afd\Endpoint
0x000000013da9b2e0      2      1 ------ \Device\Afd\Endpoint
0x000000013da9b590      1      1 RW---- \Device\HarddiskVolume1\Windows\ServiceProfiles\LocalService\NTUSER.DAT.LOG1
0x000000013da9b6e0      2      1 ------ \Device\Afd\Endpoint
0x000000013da9bbc0      1      1 RW---- \Device\HarddiskVolume1\Windows\ServiceProfiles\LocalService\NTUSER.DAT
0x000000013da9c070      1      1 RW---- \Device\HarddiskVolume1\Windows\ServiceProfiles\LocalService\NTUSER.DAT.LOG2
0x000000013da9ef20      2      1 ------ \Device\NamedPipe\Winsock2\CatalogChangeListener-198-0
0x000000013daa2c80      1      1 ------ \Device\NamedPipe\epmapper
0x000000013daa43c0      2      1 ------ \Device\Afd\Endpoint
0x000000013daa59c0     16      1 R--rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\slack\app-4.4.2\natives_blob.bin
0x000000013daa6d70      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\FirewallAPI.dll
0x000000013daa8070      2      1 RW-rw- \Device\clfs\Device\HarddiskVolume1\Windows\ServiceProfiles\LocalService\NTUSER.DAT{82a46d7e-8358-11ea-93b9-000c29cda890}.TM
0x000000013daa8700      2      1 RW-r-- \Device\HarddiskVolume1\Windows\ServiceProfiles\LocalService\NTUSER.DAT{82a46d7e-8358-11ea-93b9-000c29cda890}.TMContainer00000000000000000001.regtrans-ms
0x000000013daa9070      1      1 ------ \Device\NamedPipe\LSM_API_service
0x000000013daa9280      2      1 ------ \Device\NamedPipe\LSM_API_service
0x000000013daa9700      2      1 RW-r-- \Device\HarddiskVolume1\Windows\ServiceProfiles\LocalService\NTUSER.DAT{82a46d7e-8358-11ea-93b9-000c29cda890}.TMContainer00000000000000000002.regtrans-ms
0x000000013daaaf20      1      1 ------ \Device\NamedPipe\LSM_API_service
0x000000013daacc40      4      1 RW-rwd \Device\HarddiskVolume1\Windows\CSC\v2.0.6\pq
0x000000013daacd90      1      1 R--rw- \Device\HarddiskVolume1\Windows\CSC\v2.0.6\namespace
0x000000013daad750     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\LogonUI.exe
0x000000013daae7c0     14      0 R--r-d \Device\HarddiskVolume1\Windows\System32\FWPUCLNT.DLL
0x000000013dab04f0      1      1 ------ \Device\NamedPipe\keysvc
0x000000013dab1ac0      2      1 ------ \Device\Afd\Endpoint
0x000000013dab27c0      2      1 ------ \Device\Afd\Endpoint
0x000000013dab3bc0      2      1 ------ \Device\Afd\Endpoint
0x000000013dab6070     13      0 R--r-d \Device\HarddiskVolume1\Program Files\Windows NT\TableTextService\TableTextService.dll
0x000000013dabaf20      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757
0x000000013dac08e0     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\cryptui.dll
0x000000013dac0c00     33      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013dac17d0     14      0 R--r-d \Device\HarddiskVolume1\Windows\System32\rpcss.dll
0x000000013dac4410     17      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013dac55d0     15      0 R--r-d \Device\HarddiskVolume1\Windows\System32\samcli.dll
0x000000013dac6d10      2      1 ------ \Device\Afd\Endpoint
0x000000013dac6f20      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\vaultcli.dll
0x000000013dac8070      1      1 R--rw- \Device\HarddiskVolume1\Windows\System32
0x000000013dac8340     15      0 R--r-d \Device\HarddiskVolume1\Windows\System32\nlasvc.dll
0x000000013dac8b50      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\cabinet.dll
0x000000013dac8de0     18      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013dac9f20      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\duser.dll
0x000000013dad4a60      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\msacm32.dll
0x000000013dad5bf0      2      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\mscoree.dll
0x000000013dad6300      1      1 RW---- \Device\HarddiskVolume1\Windows\System32\catroot2\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}\catdb
0x000000013dad69f0     11      0 R--r-d \Device\HarddiskVolume1\Windows\System32\nrpsrv.dll
0x000000013dad7870     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\dhcpcsvc.dll
0x000000013dad79c0      2      1 RW-r-- \Device\HarddiskVolume1\Users\Warren\NTUSER.DAT{016888bd-6c6f-11de-8d1d-001e0bcde3ec}.TM.blf
0x000000013dadac00     15      0 R--r-d \Device\HarddiskVolume1\Windows\System32\spoolsv.exe
0x000000013dadf780      9      0 R--r-d \Device\HarddiskVolume1\Windows\System32\propsys.dll
0x000000013dadfaa0      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\uxtheme.dll
0x000000013dae3450      1      1 R--r-- \Device\HarddiskVolume1\Windows\Registration\R000000000006.clb
0x000000013dae47a0      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\SndVolSSO.dll
0x000000013dae58c0     13      0 R--r-d \Device\HarddiskVolume1\Windows\System32\hid.dll
0x000000013dae7390     14      0 R--r-d \Device\HarddiskVolume1\Windows\System32\xmllite.dll
0x000000013dae7630     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\dwmapi.dll
0x000000013dae7c70     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\MMDevAPI.dll
0x000000013daea070      1      1 R--rw- \Device\HarddiskVolume1\Windows\System32
0x000000013daec750      1      1 RW-rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\data_reduction_proxy_leveldb\LOCK
0x000000013daeccc0     16      1 RW-rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010009.wid
0x000000013daf1780      1      1 R--rw- \Device\HarddiskVolume1\Program Files (x86)\Google\Chrome\Application\80.0.3987.163\v8_context_snapshot.bin
0x000000013daf3430     19      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-LanguagePackSetup%4Operational.evtx
0x000000013daf5f20     22      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\System.evtx
0x000000013daf62e0      1      1 R--r-- \Device\HarddiskVolume1\Windows\Registration\R000000000006.clb
0x000000013daf6b30      1      1 R--r-- \Device\HarddiskVolume1\Windows\Registration\R000000000006.clb
0x000000013daf7360      3      0 R--r-d \Device\HarddiskVolume1\Windows\System32\WindowsCodecs.dll
0x000000013daf7960     13      0 R--r-d \Device\HarddiskVolume1\Windows\System32\imageres.dll
0x000000013daf8420      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wevtsvc.dll
0x000000013daffaf0     10      0 R--rwd \Device\HarddiskVolume1\Windows\System32\newdev.dll
0x000000013db00540      9      0 R--r-d \Device\HarddiskVolume1\Windows\System32\themeservice.dll
0x000000013db012d0      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\rasplap.dll
0x000000013db01550      1      1 ------ \Device\NamedPipe\mojo.2208.2864.13987009133774955514
0x000000013db03bc0      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\winmm.dll
0x000000013db08a90     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\eapsvc.dll
0x000000013db08be0     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\netapi32.dll
0x000000013db0a450      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\certCredProvider.dll
0x000000013db0ac90      3      0 R--r-d \Device\HarddiskVolume1\Users\Warren\AppData\Local\slack\app-4.4.2\libEGL.dll
0x000000013db0c470      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\rasapi32.dll
0x000000013db0cba0      1      1 RW-rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010004.wid
0x000000013db17a60     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\rasman.dll
0x000000013db18320      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\rtutils.dll
0x000000013db18c80      2      1 ------ \Device\Afd\Endpoint
0x000000013db19070      4      0 R--rwd \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Resource-Exhaustion-Detector%4Operational.evtx
0x000000013db19720     15      0 R--r-d \Device\HarddiskVolume1\Windows\Fonts\StaticCache.dat
0x000000013db1a600     13      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\dllhost.exe
0x000000013db1ace0      9      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\winmm.dll
0x000000013db1b300     15      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\MSS.log
0x000000013db1b450     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Defender%4WHC.evtx
0x000000013db1dd20     13      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\msimtf.dll
0x000000013db1e460     33      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013db1ef20     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Computer Management.lnk
0x000000013db1f9f0      1      1 R--rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010009.dir
0x000000013db22300     28      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-WindowsUpdateClient%4Operational.evtx
0x000000013db23a50     25      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013db23f20      2      1 ------ \Device\Afd\Endpoint
0x000000013db24070     14      0 R--r-d \Device\HarddiskVolume1\Windows\System32\input.dll
0x000000013db244e0     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\input.dll.mui
0x000000013db24870     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\audiosrv.dll
0x000000013db24d30     14      0 R--r-d \Device\HarddiskVolume1\Program Files\Common Files\Microsoft Shared\ink\tiptsf.dll
0x000000013db24f20      2      1 ------ \Device\Afd\Endpoint
0x000000013db2af20      1      1 R--rw- \Device\HarddiskVolume1\Windows\System32
0x000000013db2b480     15      0 R--r-d \Device\HarddiskVolume1\Windows\IME\SPTIP.DLL
0x000000013db2be20     16      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013db2d3d0      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757
0x000000013db2dcd0      1      1 R--r-- \Device\HarddiskVolume1\Windows\Registration\R000000000006.clb
0x000000013db2ec50      2      1 ------ \Device\NamedPipe\mojo.3384.3540.8856384307959194780
0x000000013db2f280      1      1 -W-rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\Feature Engagement Tracker\EventDB\MANIFEST-000001
0x000000013db31780     19      1 -W-rw- \Device\HarddiskVolume1\Users\Warren\AppData\Local\Google\Chrome\User Data\Default\shared_proto_db\metadata\LOG
0x000000013db37870     14      0 R--r-d \Device\HarddiskVolume1\Windows\System32\avrt.dll
0x000000013db3a250      3      1 R--rwd \Device\HarddiskVolume1\Windows\Fonts
0x000000013db3bf20     18      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013db3c3b0     28      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Application.evtx
0x000000013db3f1d0     11      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\samcli.dll
0x000000013db44370      1      1 ------ \Device\000000a9\emicintopo
0x000000013db45070      1      1 ------ \Device\000000a9\elineouttopo
0x000000013db463c0     10      0 R--rwd \Device\HarddiskVolume1\Windows\Fonts\couri.ttf
0x000000013db49160      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\FntCache.dll
